"Ranking","IdProducto","VentasSemestrales","fecha","IdBodega","Salidas"
"686","726","9030,5400","2026-02-28","11","46,7000"
"82","755","198295,6500","2026-02-28","11","804,3000"
"1789","772","2311,0500","2026-02-28","11","10,0000"
"618","952","10307,2700","2026-02-28","11","72,1200"
"397","1024","18284,2600","2026-02-28","11","144,0900"
"654","3296","9585,9500","2026-02-28","11","100,7100"
"349","3297","21817,0000","2026-02-28","11","873,5800"
"521","3298","13037,9200","2026-02-28","11","808,4700"
"576","3299","11636,6300","2026-02-28","11","160,7000"
"762","3305","7935,5900","2026-02-28","11","132,2100"
"920","3308","6219,3100","2026-02-28","11","137,9000"
"620","3309","10289,0100","2026-02-28","11","23,9100"
"1843","4518","2176,7000","2026-02-28","11","17,0000"
"1971","4519","1902,3000","2026-02-28","11","17,0000"
"1522","4708","2946,5800","2026-02-28","11","18,0000"
"367","4854","20374,8200","2026-02-28","11","194,3300"
"361","4993","20597,8400","2026-02-28","11","274,3300"
"524","4994","12985,0000","2026-02-28","11","826,1000"
"432","4995","16276,6600","2026-02-28","11","531,6200"
"308","4996","25149,5500","2026-02-28","11","59,9700"
"1281","6773","3841,0000","2026-02-28","16","195,0000"
"184","6778","52700,0000","2026-02-28","16","2600,0000"
"255","6834","32905,0000","2026-02-28","16","200,0000"
"218","7265","41302,0000","2026-02-28","16","14520,0000"
"814","7312","7146,0000","2026-02-28","16","30,0000"
"264","6860","32278,8300","2026-02-28","17","27,5000"
"712","7318","8600,8700","2026-02-28","17","9,7100"
"909","7319","6283,2700","2026-02-28","17","6,5100"
"1696","7320","2498,5500","2026-02-28","17","4,2800"
"1062","7321","5021,6700","2026-02-28","17","8,9400"
"1502","7323","2997,2000","2026-02-28","17","0,0700"
"564","9137","11839,7400","2026-02-28","28","565,8400"
"1744","9273","2400,3900","2026-02-28","28","518,9000"
"426","9282","16573,5500","2026-02-28","28","2487,7200"
"1042","9290","5161,8200","2026-02-28","28","690,6600"
"1266","9294","3906,7200","2026-02-28","28","605,4200"
"1420","9305","3297,3300","2026-02-28","28","982,5500"
"1356","9309","3520,6100","2026-02-28","28","879,4600"
"1481","9310","3069,0400","2026-02-28","28","582,7800"
"316","7554","24394,0000","2026-02-28","52","39,0000"
"772","7570","7823,0000","2026-02-28","52","117,0000"
"1345","7696","3555,0000","2026-02-28","52","318,0000"
"381","7760","19133,0000","2026-02-28","52","40,0000"
"701","7804","8811,0000","2026-02-28","52","839,0000"
"1252","7899","3949,0000","2026-02-28","52","100,0000"
"499","8053","13584,0000","2026-02-28","52","99,0000"
"817","7454","7105,0000","2026-02-28","53","258,0000"
"609","7935","10515,0835","2026-02-28","53","102,3150"
"795","8567","7427,5352","2026-02-28","53","194,2500"
"693","8568","8964,2419","2026-02-28","53","89,6400"
"609","7935","10515,0835","2026-02-28","54","266,3030"
"626","8021","10167,7883","2026-02-28","54","149,6130"
"1995","8101","1827,6751","2026-02-28","54","76,1099"
"795","8567","7427,5352","2026-02-28","54","112,9719"
"415","9447","17090,3134","2026-02-28","54","14,8320"
"605","9451","10621,4562","2026-02-28","54","99,7309"
"975","9452","5767,0372","2026-02-28","54","203,9499"
"1468","9456","3102,4148","2026-02-28","54","38,8639"
"827","9466","6950,9931","2026-02-28","54","74,1940"
"296","8118","25988,1234","2026-02-28","55","3649,5790"
"1852","7580","2160,3159","2026-02-28","59","708,9080"
"460","8034","14760,1961","2026-02-28","59","32,1099"
"1023","8488","5269,9123","2026-02-28","59","27,1359"
"866","8490","6582,9328","2026-02-28","59","233,8170"
"704","8492","8717,5813","2026-02-28","59","33,5670"
"375","8495","19487,2786","2026-02-28","59","59,9739"
"1183","8496","4328,3318","2026-02-28","59","33,3010"
"1354","8499","3529,6925","2026-02-28","59","0,5500"
"1379","8501","3418,5626","2026-02-28","59","157,7820"
"645","8507","9702,7189","2026-02-28","59","223,6879"
"813","7583","7159,5085","2026-02-28","54","74,1940"
"1004","4062","5480,0000","2026-02-28","11","5,0000"
"192","5026","50409,0400","2026-02-28","9","4837,7400"
"200","1786","46063,0000","2026-02-28","10","1300,0000"
"141","570","81613,0000","2026-02-28","10","1436,0000"
"1350","9454","3538,6636","2026-02-28","54","1,1630"
"1017","5636","5320,3000","2026-02-28","9","145,0000"
"901","8570","6336,0225","2026-02-28","53","119,6500"
"1416","9072","3310,3800","2026-02-28","2","547,2700"
"376","8493","19425,6188","2026-02-28","59","506,3800"
"1199","9061","4214,7200","2026-02-28","2","460,6000"
"1061","9062","5029,6300","2026-02-28","2","1158,0600"
"873","1810","6533,8200","2026-02-28","9","180,0000"
"120","634","118883,6900","2026-02-28","11","791,7800"
"158","1127","69247,7600","2026-02-28","11","468,9400"
"1036","9013","5200,1000","2026-02-28","1","1692,1600"
"1194","474","4255,0000","2026-02-28","10","28,0000"
"323","9596","23980,5530","2026-02-28","59","223,6880"
"986","7481","5684,6545","2026-02-28","54","46,6199"
"1319","9063","3675,3500","2026-02-28","2","283,5000"
"749","7931","8129,3899","2026-02-28","53","115,0500"
"217","1697","41728,5600","2026-02-28","9","391,0900"
"231","6767","38128,3100","2026-02-28","17","207,2500"
"498","2411","13610,8000","2026-02-28","9","1210,3800"
"851","5194","6699,9800","2026-02-28","9","829,4400"
"352","5827","21536,7200","2026-02-28","9","303,5200"
"581","8122","11498,0000","2026-02-28","52","400,0000"
"472","2543","14243,8900","2026-02-28","9","1091,2600"
"1063","5863","5017,3500","2026-02-28","9","340,0000"
"488","6828","13934,5100","2026-02-28","15","1205,8400"
"470","9597","14327,8529","2026-02-28","59","233,8170"
"541","9066","12278,1300","2026-02-28","2","1613,2300"
"197","8054","47001,0000","2026-02-28","52","1800,0000"
"427","1667","16510,1600","2026-02-28","9","159,9000"
"1431","2409","3255,6000","2026-02-28","9","276,0000"
"601","1902","10866,0000","2026-02-28","10","75,0000"
"1142","9557","4552,7156","2026-02-28","59","0,3210"
"254","5015","33772,8900","2026-02-28","9","461,0000"
"344","1683","22308,5700","2026-02-28","9","214,0300"
"480","610","14138,0000","2026-02-28","10","190,0000"
"747","1779","8148,0000","2026-02-28","10","586,0000"
"945","9284","6007,9900","2026-02-28","28","456,1600"
"274","7978","29109,7704","2026-02-28","54","104,1900"
"957","4506","5947,7000","2026-02-28","9","380,0000"
"615","9364","10385,4000","2026-02-28","6","1046,8000"
"693","8568","8964,2419","2026-02-28","54","123,6680"
"268","9544","30679,0000","2026-02-28","52","1461,0000"
"210","1688","43855,2400","2026-02-28","9","542,3000"
"1304","2011","3732,0000","2026-02-28","10","348,0000"
"572","542","11689,0000","2026-02-28","10","42,0000"
"130","7509","101643,0000","2026-02-28","52","403,0000"
"419","2007","16868,4900","2026-02-28","9","2286,9800"
"343","4986","22311,2500","2026-02-28","9","1324,4600"
"174","1647","58531,6800","2026-02-28","9","71,9500"
"187","9543","51917,0000","2026-02-28","52","638,0000"
"559","148","12006,0000","2026-02-28","10","128,0000"
"93","7676","168366,0000","2026-02-28","52","1631,0000"
"183","9333","53085,5800","2026-02-28","6","2125,5700"
"172","2407","59381,9500","2026-02-28","9","449,2800"
"228","2447","38568,3200","2026-02-28","9","1122,8400"
"238","9360","36876,3800","2026-02-28","6","2219,6700"
"462","5584","14731,0700","2026-02-28","9","998,5200"
"319","6763","24115,1500","2026-02-28","17","252,0000"
"660","1778","9478,8000","2026-02-28","10","797,2000"
"684","1722","9103,1600","2026-02-28","9","20,5400"
"288","6765","26877,8000","2026-02-28","17","280,1000"
"198","5061","46831,9000","2026-02-28","9","4244,8500"
"78","728","208919,4700","2026-02-28","11","33,6500"
"291","9353","26691,4600","2026-02-28","6","2663,0000"
"28","1746","573417,0400","2026-02-28","9","5645,5100"
"182","9359","53824,8400","2026-02-28","6","2249,8900"
"283","1903","27671,9100","2026-02-28","9","1923,4600"
"167","5816","62249,2300","2026-02-28","9","1833,9000"
"195","9354","48658,8600","2026-02-28","6","2896,4200"
"159","4434","69210,8500","2026-02-28","9","776,8100"
"138","1648","88170,2700","2026-02-28","9","423,9200"
"114","1671","125202,7100","2026-02-28","9","736,1100"
"117","1780","120432,0000","2026-02-28","10","1019,0000"
"164","6827","65375,8100","2026-02-28","15","6511,7800"
"83","1649","197685,8800","2026-02-28","9","741,6400"
"84","5465","193450,0000","2026-02-28","10","2650,0000"
"66","9183","272800,0000","2026-02-28","6","57500,0000"
"55","5018","304852,1600","2026-02-28","9","1504,7700"
"45","5013","341866,1100","2026-02-28","9","3086,0800"
"17","9097","900400,0000","2026-02-28","6","64800,0000"
"653","2514","9619,6900","2026-02-28","9","341,3700"
"1574","9021","2754,2800","2026-02-28","60","602,9500"
"1286","9023","3819,8200","2026-02-28","60","703,7500"
"1416","9072","3310,3800","2026-02-28","60","547,2700"
"915","9094","6239,2800","2026-02-28","60","781,2800"
"564","9137","11839,7400","2026-02-28","60","565,8400"
"1","10645","21688843,0000","2026-02-28","60","5517462,0000"
"404","10757","17950,0000","2026-02-28","60","4700,0000"
"235","10877","37244,7700","2026-02-28","60","12766,9500"
"1659","10963","2555,1500","2026-02-28","60","536,3200"
"840","11104","6838,2100","2026-02-28","60","1276,6500"
"1299","11237","3750,0200","2026-02-28","60","833,8800"
"1140","11389","4566,8400","2026-02-28","60","837,5500"
"1708","11437","2476,6500","2026-02-28","60","1216,8000"
"1325","11451","3636,3700","2026-02-28","60","475,8800"
"1561","11463","2794,0600","2026-02-28","60","710,0600"
"1633","11559","2627,1200","2026-02-28","60","452,9900"
"457","11809","14904,5900","2026-02-28","60","2557,0200"
"2000","11974","1819,7300","2026-02-28","60","324,5000"
"1588","11991","2719,7700","2026-02-28","60","243,1000"
"1805","11993","2257,7600","2026-02-28","60","152,7000"
"36","12066","446000,0000","2026-02-28","60","78000,0000"
"1700","12143","2493,2200","2026-02-28","60","14,9500"
"1618","12249","2667,6700","2026-02-28","60","1295,7500"
"529","1458","12812,9700","2026-03-01","9","3308,1100"
"116","1645","124026,7500","2026-03-01","9","319,2100"
"87","1650","174537,1600","2026-03-01","9","1083,0700"
"75","1663","215639,3200","2026-03-01","9","228,1200"
"211","1665","43698,9700","2026-03-01","9","382,6300"
"109","1699","134526,3100","2026-03-01","9","327,6800"
"275","1704","28528,7200","2026-03-01","9","176,2800"
"261","1710","32544,1200","2026-03-01","9","334,5000"
"154","1717","71858,2500","2026-03-01","9","0,2200"
"843","1721","6797,3700","2026-03-01","9","15,9700"
"1251","1984","3953,2000","2026-03-01","9","652,9600"
"679","2493","9187,3400","2026-03-01","9","639,5800"
"731","2988","8304,4000","2026-03-01","9","965,9800"
"1278","3027","3853,4200","2026-03-01","9","1036,2900"
"518","3452","13120,6300","2026-03-01","9","585,0000"
"1902","5295","2071,6800","2026-03-01","9","250,0000"
"1147","5296","4520,5800","2026-03-01","9","31,1600"
"230","5506","38243,0400","2026-03-01","9","236,7500"
"692","5511","8972,8800","2026-03-01","9","410,0000"
"1709","5777","2476,1500","2026-03-01","9","1105,9600"
"478","6293","14151,0000","2026-03-01","9","530,4600"
"838","8717","6847,6000","2026-03-01","9","580,6000"
"627","478","10163,5600","2026-03-01","11","96,8500"
"1117","483","4744,8700","2026-03-01","11","77,7000"
"216","522","41826,1400","2026-03-01","11","21,3900"
"1688","560","2506,8400","2026-03-01","11","5,7500"
"1157","561","4453,2700","2026-03-01","11","19,7000"
"1648","565","2572,9500","2026-03-01","11","8,2500"
"1512","587","2962,3500","2026-03-01","11","10,7500"
"937","608","6101,6700","2026-03-01","11","19,5000"
"686","726","9030,5400","2026-03-01","11","94,8000"
"82","755","198295,6500","2026-03-01","11","258,3300"
"1764","766","2363,1500","2026-03-01","11","4,5000"
"1789","772","2311,0500","2026-03-01","11","1,7000"
"1525","950","2919,8200","2026-03-01","11","17,0000"
"618","952","10307,2700","2026-03-01","11","44,3900"
"397","1024","18284,2600","2026-03-01","11","85,2700"
"654","3296","9585,9500","2026-03-01","11","23,3200"
"349","3297","21817,0000","2026-03-01","11","27,2100"
"521","3298","13037,9200","2026-03-01","11","24,0000"
"576","3299","11636,6300","2026-03-01","11","14,9900"
"762","3305","7935,5900","2026-03-01","11","10,2500"
"920","3308","6219,3100","2026-03-01","11","3,4600"
"620","3309","10289,0100","2026-03-01","11","58,4900"
"1843","4518","2176,7000","2026-03-01","11","34,0000"
"1971","4519","1902,3000","2026-03-01","11","51,0000"
"367","4854","20374,8200","2026-03-01","11","182,5900"
"361","4993","20597,8400","2026-03-01","11","148,2200"
"524","4994","12985,0000","2026-03-01","11","37,4600"
"432","4995","16276,6600","2026-03-01","11","56,4000"
"308","4996","25149,5500","2026-03-01","11","92,0900"
"772","7570","7823,0000","2026-03-01","52","26,0000"
"1134","7695","4622,0000","2026-03-01","52","199,0000"
"625","7831","10200,0000","2026-03-01","52","35,0000"
"143","7860","80108,0000","2026-03-01","52","250,0000"
"626","8021","10167,7883","2026-03-01","54","289,0770"
"1982","8098","1869,2444","2026-03-01","54","152,0300"
"415","9447","17090,3134","2026-03-01","54","159,9499"
"605","9451","10621,4562","2026-03-01","54","325,2110"
"1004","4062","5480,0000","2026-03-01","11","5,0000"
"486","5034","14081,8800","2026-03-01","9","1679,9600"
"694","7475","8917,0000","2026-03-01","52","193,0000"
"120","634","118883,6900","2026-03-01","11","572,9400"
"158","1127","69247,7600","2026-03-01","11","334,7700"
"1593","3929","2715,8100","2026-03-01","9","343,3300"
"925","7915","6187,1509","2026-03-01","54","232,2080"
"751","8716","8079,2300","2026-03-01","9","363,2200"
"217","1697","41728,5600","2026-03-01","9","514,0200"
"293","5138","26385,2500","2026-03-01","9","1479,8500"
"273","4421","29287,7500","2026-03-01","9","285,0000"
"527","2454","12829,5300","2026-03-01","9","385,3900"
"581","8122","11498,0000","2026-03-01","52","365,0000"
"472","2543","14243,8900","2026-03-01","9","986,7600"
"970","8697","5795,0900","2026-03-01","9","1522,4000"
"427","1667","16510,1600","2026-03-01","9","618,6100"
"1011","4150","5369,1000","2026-03-01","9","148,0000"
"274","7978","29109,7704","2026-03-01","54","55,5709"
"760","4474","7962,6400","2026-03-01","9","815,8800"
"693","8568","8964,2419","2026-03-01","54","107,7510"
"210","1688","43855,2400","2026-03-01","9","554,6600"
"130","7509","101643,0000","2026-03-01","52","593,0000"
"334","4276","22751,8000","2026-03-01","9","2590,7000"
"169","4847","61371,9000","2026-03-01","9","2572,8400"
"204","4438","44387,9800","2026-03-01","9","2956,6500"
"93","7676","168366,0000","2026-03-01","52","98,0000"
"172","2407","59381,9500","2026-03-01","9","1144,5600"
"168","5017","62087,7600","2026-03-01","9","3797,9600"
"213","5830","42793,5400","2026-03-01","9","513,0000"
"684","1722","9103,1600","2026-03-01","9","43,0500"
"1064","5858","5005,7000","2026-03-01","9","242,2700"
"350","2552","21791,9000","2026-03-01","9","1117,2000"
"198","5061","46831,9000","2026-03-01","9","236,3000"
"78","728","208919,4700","2026-03-01","11","194,2000"
"263","1773","32299,0000","2026-03-01","9","458,3000"
"28","1746","573417,0400","2026-03-01","9","4753,8800"
"167","5816","62249,2300","2026-03-01","9","2605,9800"
"114","1671","125202,7100","2026-03-01","9","2847,7300"
"83","1649","197685,8800","2026-03-01","9","850,1800"
"55","5018","304852,1600","2026-03-01","9","1690,7700"
"1704","5195","2485,5000","2026-03-01","9","183,0000"
"1573","1879","2757,7600","2026-03-01","9","206,9000"
"825","9287","6998,0300","2026-03-02","2","1061,2000"
"794","8987","7427,9900","2026-03-02","3","1076,2800"
"467","8992","14510,6500","2026-03-02","3","1036,1500"
"650","8993","9649,5800","2026-03-02","3","615,2000"
"635","8995","9881,7200","2026-03-02","3","480,0400"
"729","9142","8325,4200","2026-03-02","6","723,2000"
"345","9348","22099,6700","2026-03-02","6","2983,8500"
"282","9437","27738,8400","2026-03-02","6","2298,0800"
"780","9079","7689,8300","2026-03-02","7","1352,2900"
"1389","9080","3399,5100","2026-03-02","7","744,4000"
"1009","9084","5399,8100","2026-03-02","7","617,9500"
"950","9181","5997,9300","2026-03-02","7","1006,0900"
"1815","1480","2232,8000","2026-03-02","9","190,0000"
"116","1645","124026,7500","2026-03-02","9","250,3700"
"87","1650","174537,1600","2026-03-02","9","888,5400"
"75","1663","215639,3200","2026-03-02","9","63,5400"
"491","1664","13879,3000","2026-03-02","9","0,8700"
"211","1665","43698,9700","2026-03-02","9","240,9800"
"275","1704","28528,7200","2026-03-02","9","54,1400"
"261","1710","32544,1200","2026-03-02","9","213,4300"
"154","1717","71858,2500","2026-03-02","9","0,4800"
"1181","1720","4329,3600","2026-03-02","9","25,9700"
"843","1721","6797,3700","2026-03-02","9","12,5000"
"28","1746","573417,0400","2026-03-02","9","7570,3400"
"1523","2127","2934,8400","2026-03-02","9","317,3900"
"1045","2420","5133,2700","2026-03-02","9","220,0000"
"1471","4475","3089,6400","2026-03-02","9","1208,8800"
"1122","4804","4705,7600","2026-03-02","9","135,0000"
"969","4872","5813,0600","2026-03-02","9","928,0100"
"1257","5174","3934,0200","2026-03-02","9","545,5200"
"1556","5642","2819,7400","2026-03-02","9","303,8600"
"838","8717","6847,6000","2026-03-02","9","736,4000"
"548","1798","12195,0000","2026-03-02","10","320,0000"
"1966","1821","1918,0000","2026-03-02","10","150,0000"
"1105","1827","4813,0000","2026-03-02","10","140,0000"
"828","1839","6949,0000","2026-03-02","10","610,0000"
"1249","1847","3959,0000","2026-03-02","10","9,0000"
"436","1855","16135,0000","2026-03-02","10","282,0000"
"624","1907","10234,0000","2026-03-02","10","90,0000"
"1344","1930","3558,0000","2026-03-02","10","286,0000"
"631","2019","9969,0000","2026-03-02","10","90,0000"
"1495","2039","3030,0000","2026-03-02","10","108,0000"
"1245","2078","3977,0000","2026-03-02","10","70,0000"
"539","2081","12497,0000","2026-03-02","10","44,0000"
"936","2085","6107,0000","2026-03-02","10","600,0000"
"458","2094","14833,5000","2026-03-02","10","2000,0000"
"320","5335","24104,0000","2026-03-02","10","600,0000"
"24","5454","598292,0000","2026-03-02","10","6500,0000"
"63","5455","286083,0000","2026-03-02","10","2100,0000"
"142","5456","81592,0000","2026-03-02","10","500,0000"
"627","478","10163,5600","2026-03-02","11","71,7500"
"1117","483","4744,8700","2026-03-02","11","43,4500"
"216","522","41826,1400","2026-03-02","11","95,4200"
"1688","560","2506,8400","2026-03-02","11","21,9500"
"1157","561","4453,2700","2026-03-02","11","26,7000"
"1648","565","2572,9500","2026-03-02","11","16,9000"
"1512","587","2962,3500","2026-03-02","11","10,6500"
"937","608","6101,6700","2026-03-02","11","54,0000"
"567","721","11747,0000","2026-03-02","11","61,0000"
"686","726","9030,5400","2026-03-02","11","16,6000"
"82","755","198295,6500","2026-03-02","11","538,6900"
"1764","766","2363,1500","2026-03-02","11","47,5000"
"1789","772","2311,0500","2026-03-02","11","4,5000"
"1294","949","3765,3000","2026-03-02","11","57,3000"
"618","952","10307,2700","2026-03-02","11","83,9800"
"654","3296","9585,9500","2026-03-02","11","13,2200"
"349","3297","21817,0000","2026-03-02","11","25,2300"
"521","3298","13037,9200","2026-03-02","11","10,9300"
"576","3299","11636,6300","2026-03-02","11","6,5000"
"762","3305","7935,5900","2026-03-02","11","0,7800"
"920","3308","6219,3100","2026-03-02","11","0,3200"
"620","3309","10289,0100","2026-03-02","11","2,3600"
"1522","4708","2946,5800","2026-03-02","11","48,0000"
"367","4854","20374,8200","2026-03-02","11","180,4100"
"361","4993","20597,8400","2026-03-02","11","76,2100"
"524","4994","12985,0000","2026-03-02","11","15,4300"
"432","4995","16276,6600","2026-03-02","11","40,8400"
"308","4996","25149,5500","2026-03-02","11","122,9700"
"1143","6911","4549,4400","2026-03-02","15","143,2700"
"1176","7260","4350,5500","2026-03-02","15","2731,8900"
"413","9098","17285,7600","2026-03-02","26","2671,2600"
"1418","9101","3302,6600","2026-03-02","26","2016,7600"
"839","9302","6844,9400","2026-03-02","26","1391,0000"
"694","7475","8917,0000","2026-03-02","52","489,0000"
"223","7668","39938,0000","2026-03-02","52","504,0000"
"1134","7695","4622,0000","2026-03-02","52","3,0000"
"403","7743","17992,0000","2026-03-02","52","600,0000"
"625","7831","10200,0000","2026-03-02","52","294,0000"
"143","7860","80108,0000","2026-03-02","52","1422,0000"
"1827","8050","2208,0000","2026-03-02","52","240,0000"
"1988","7614","1860,7457","2026-03-02","54","9,3539"
"1777","7747","2329,8193","2026-03-02","54","183,3750"
"532","7970","12651,8124","2026-03-02","54","98,3160"
"626","8021","10167,7883","2026-03-02","54","105,3180"
"415","9447","17090,3134","2026-03-02","54","274,5380"
"605","9451","10621,4562","2026-03-02","54","316,3009"
"1545","9465","2843,1212","2026-03-02","54","9,3540"
"1311","7515","3699,8693","2026-03-02","56","119,2800"
"1216","7835","4142,5679","2026-03-02","57","62,9600"
"676","7898","9314,0070","2026-03-02","57","69,6400"
"776","8027","7745,6482","2026-03-02","57","170,2299"
"460","8034","14760,1961","2026-03-02","59","151,1740"
"1023","8488","5269,9123","2026-03-02","59","47,7400"
"708","8491","8679,0860","2026-03-02","59","238,0149"
"704","8492","8717,5813","2026-03-02","59","75,1860"
"376","8493","19425,6188","2026-03-02","59","760,8129"
"375","8495","19487,2786","2026-03-02","59","65,9170"
"1183","8496","4328,3318","2026-03-02","59","293,2470"
"1379","8501","3418,5626","2026-03-02","59","46,9799"
"1269","8504","3880,4242","2026-03-02","59","116,3060"
"1179","2629","4339,7000","2026-03-02","9","1529,3400"
"200","1786","46063,0000","2026-03-02","10","500,0000"
"141","570","81613,0000","2026-03-02","10","620,0000"
"512","2722","13331,9200","2026-03-02","9","661,0800"
"486","5034","14081,8800","2026-03-02","9","295,2900"
"1099","9081","4840,1600","2026-03-02","7","594,7900"
"592","7719","11133,0965","2026-03-02","56","18,3799"
"803","9357","7332,5300","2026-03-02","6","681,4000"
"1089","8127","4888,3986","2026-03-02","56","83,6299"
"318","4723","24115,2400","2026-03-02","9","1470,4400"
"1262","9082","3919,5200","2026-03-02","7","661,9200"
"1184","7597","4327,8591","2026-03-02","56","534,4900"
"1448","8064","3203,9979","2026-03-02","56","43,1800"
"120","634","118883,6900","2026-03-02","11","694,0500"
"158","1127","69247,7600","2026-03-02","11","401,7700"
"925","7915","6187,1509","2026-03-02","54","213,9720"
"1194","474","4255,0000","2026-03-02","10","35,0000"
"130","7509","101643,0000","2026-03-02","52","1015,0000"
"217","1697","41728,5600","2026-03-02","9","404,2500"
"1005","1270","5460,2000","2026-03-02","9","269,3600"
"804","8674","7317,2000","2026-03-02","9","506,6000"
"337","4692","22548,2800","2026-03-02","9","461,7900"
"515","4811","13316,4600","2026-03-02","9","1895,3900"
"427","1667","16510,1600","2026-03-02","9","1130,8800"
"601","1902","10866,0000","2026-03-02","10","80,0000"
"815","9433","7130,1700","2026-03-02","47","800,3900"
"823","4963","7032,4300","2026-03-02","9","1393,5400"
"344","1683","22308,5700","2026-03-02","9","1,3000"
"480","610","14138,0000","2026-03-02","10","160,0000"
"390","9356","18861,7400","2026-03-02","6","1239,6400"
"356","9167","20839,1800","2026-03-02","6","1307,6600"
"274","7978","29109,7704","2026-03-02","54","181,4360"
"365","9088","20471,2700","2026-03-02","6","680,4500"
"710","3441","8639,9600","2026-03-02","9","1617,1600"
"268","9544","30679,0000","2026-03-02","52","1182,0000"
"1494","1661","3032,3600","2026-03-02","9","32,4500"
"277","9075","28339,7800","2026-03-02","6","1214,4000"
"305","9128","25234,7800","2026-03-02","6","2167,7700"
"881","5799","6472,0800","2026-03-02","9","580,0000"
"210","1688","43855,2400","2026-03-02","9","682,9700"
"450","9154","15164,6300","2026-03-02","6","453,9900"
"1304","2011","3732,0000","2026-03-02","10","10,0000"
"572","542","11689,0000","2026-03-02","10","27,0000"
"530","5832","12779,4400","2026-03-02","9","556,4000"
"393","9545","18665,5300","2026-03-02","9","724,6600"
"590","3440","11182,4100","2026-03-02","9","474,8400"
"616","4712","10373,2500","2026-03-02","9","70,0000"
"500","3573","13575,0000","2026-03-02","9","1100,2500"
"204","4438","44387,9800","2026-03-02","9","1831,1900"
"338","7908","22531,0572","2026-03-02","56","568,0800"
"93","7676","168366,0000","2026-03-02","52","1532,0000"
"238","9360","36876,3800","2026-03-02","6","3079,5000"
"406","5583","17796,3100","2026-03-02","9","825,3400"
"319","6763","24115,1500","2026-03-02","17","30,8000"
"660","1778","9478,8000","2026-03-02","10","20,0000"
"949","7413","5998,4300","2026-03-02","9","885,0600"
"684","1722","9103,1600","2026-03-02","9","42,1700"
"288","6765","26877,8000","2026-03-02","17","34,2000"
"78","728","208919,4700","2026-03-02","11","506,5100"
"176","9073","57381,9200","2026-03-02","6","823,3800"
"237","9355","36940,3000","2026-03-02","6","2919,2200"
"162","6784","65507,4100","2026-03-02","15","204,0000"
"195","9354","48658,8600","2026-03-02","6","2859,2200"
"83","1649","197685,8800","2026-03-02","9","133,2100"
"159","4434","69210,8500","2026-03-02","9","2288,4300"
"138","1648","88170,2700","2026-03-02","9","2,5700"
"114","1671","125202,7100","2026-03-02","9","2496,9000"
"117","1780","120432,0000","2026-03-02","10","670,0000"
"160","1909","68970,1100","2026-03-02","9","1182,5900"
"84","5465","193450,0000","2026-03-02","10","200,0000"
"119","1668","118965,9800","2026-03-02","9","1275,9300"
"45","5013","341866,1100","2026-03-02","9","4694,7200"
"1590","4797","2719,0700","2026-03-02","9","370,1400"
"706","10523","8700,0000","2026-03-02","60","2800,0000"
"1226","10551","4071,9400","2026-03-02","60","586,2700"
"1786","10586","2316,8600","2026-03-02","60","1191,0200"
"1689","10597","2505,8700","2026-03-02","60","334,3200"
"20","10752","708200,0000","2026-03-02","60","108000,0000"
"1120","10758","4716,0400","2026-03-02","60","995,2700"
"1490","11171","3043,4400","2026-03-02","60","48,3800"
"599","11511","10959,1000","2026-03-02","60","1858,1600"
"1687","12084","2507,6800","2026-03-02","60","1286,5000"
"1277","12233","3854,5400","2026-03-02","60","1595,5300"
"1723","12236","2450,2600","2026-03-02","60","1204,5800"
"1018","9340","5311,2000","2026-03-03","6","767,2900"
"390","9356","18861,7400","2026-03-03","6","717,5500"
"803","9357","7332,5300","2026-03-03","6","1012,5300"
"876","9462","6501,7800","2026-03-03","6","864,2400"
"1099","9081","4840,1600","2026-03-03","7","329,0300"
"1009","9084","5399,8100","2026-03-03","7","371,4400"
"116","1645","124026,7500","2026-03-03","9","273,5800"
"83","1649","197685,8800","2026-03-03","9","151,1700"
"87","1650","174537,1600","2026-03-03","9","939,3900"
"75","1663","215639,3200","2026-03-03","9","182,0900"
"491","1664","13879,3000","2026-03-03","9","1,3800"
"211","1665","43698,9700","2026-03-03","9","105,4400"
"109","1699","134526,3100","2026-03-03","9","29,8400"
"275","1704","28528,7200","2026-03-03","9","22,9200"
"261","1710","32544,1200","2026-03-03","9","478,7600"
"154","1717","71858,2500","2026-03-03","9","0,3400"
"1181","1720","4329,3600","2026-03-03","9","80,5300"
"843","1721","6797,3700","2026-03-03","9","13,1700"
"1465","1871","3117,0100","2026-03-03","9","270,0000"
"923","2404","6200,9000","2026-03-03","9","527,7900"
"1616","2427","2673,0000","2026-03-03","9","429,5000"
"679","2493","9187,3400","2026-03-03","9","1114,5600"
"1435","4863","3247,3500","2026-03-03","9","631,0500"
"969","4872","5813,0600","2026-03-03","9","596,0100"
"1709","5777","2476,1500","2026-03-03","9","75,0000"
"642","8464","9792,8400","2026-03-03","9","1139,9300"
"548","1798","12195,0000","2026-03-03","10","353,0000"
"1028","1800","5233,0000","2026-03-03","10","44,0000"
"587","1811","11253,0000","2026-03-03","10","105,0000"
"628","1840","10061,0000","2026-03-03","10","42,0000"
"357","1884","20743,0000","2026-03-03","10","168,0000"
"1344","1930","3558,0000","2026-03-03","10","68,0000"
"631","2019","9969,0000","2026-03-03","10","220,0000"
"1245","2078","3977,0000","2026-03-03","10","329,0000"
"458","2094","14833,5000","2026-03-03","10","42,0000"
